timestamp,channel_0,tag
1454828745758106,77,1
1454828745758193,77,1
1454828745921258,77,1
1454828745921403,77,1
1454828745921504,77,1
1454828745921602,77,1
1454828745921699,77,1
1454828745921796,77,1
1454828745921893,77,1
1454828745921990,77,1
1454828745922086,77,1
1454828745922182,77,1
1454828745922278,77,1
1454828745924533,77,1
1454828745924642,77,1
1454828745924735,77,1
1454828745924825,77,1
1454828745924914,77,1
1454828745925004,77,1
1454828745925103,77,1
1454828745925192,77,1
1454828745925279,77,1
1454828745925368,77,1
1454828745925456,77,1
1454828745927013,77,1
1454828745927117,77,1
1454828745927209,77,1
1454828745927298,77,1
1454828745927385,77,1
1454828745927481,77,1
1454828745927560,77,1
1454828745927639,77,1
1454828745927716,77,1
1454828745927795,77,1
1454828745927873,77,1
1454828745933509,77,1
1454828745933606,77,1
1454828745933686,77,1
1454828745933771,77,1
1454828745933842,77,1
1454828745933915,77,1
1454828745933986,77,1
1454828745934058,77,1
1454828745934129,77,1
1454828745934200,77,1
1454828745934272,77,1
1454828746102119,77,1
1454828746102332,77,1
1454828746102501,77,1
1454828746102664,77,1
1454828746102825,77,1
1454828746102987,77,1
1454828746103230,77,1
1454828746103467,77,1
1454828746103691,77,1
1454828746103915,77,1
1454828746104156,77,1
1454828746107337,77,1
1454828746107466,77,1
1454828746107569,77,1
1454828746107668,77,1
1454828746107766,77,1
1454828746107864,77,1
1454828746107971,77,1
1454828746108068,77,1
1454828746108165,77,1
1454828746108264,77,1
1454828746108361,77,1
1454828746110133,77,1
1454828746110239,77,1
1454828746110331,77,1
1454828746110420,77,1
1454828746110508,77,1
1454828746110596,77,1
1454828746110683,77,1
1454828746110771,77,1
1454828746110857,77,1
1454828746110945,77,1
1454828746111033,77,1
1454828746276054,77,1
1454828746276294,77,1
1454828746276475,77,1
1454828746276829,77,1
1454828746277030,77,1
1454828746277345,77,1
1454828746277533,77,1
1454828746277704,77,1
1454828746277869,77,1
1454828746278044,77,1
1454828746278781,77,1
1454828746285012,77,1
1454828746285117,77,1
1454828746285208,77,1
1454828746285297,77,1
1454828746285384,77,1
1454828746285472,77,1
1454828746285558,77,1
1454828746285645,77,1
1454828746285731,77,1
1454828746285818,77,1
1454828746285904,77,1
1454828746287457,77,1
1454828746287552,77,1
1454828746287635,77,1
1454828746287717,77,1
1454828746287796,77,1
1454828746287877,77,1
1454828746287956,77,1
1454828746288036,77,1
1454828746288115,77,1
1454828746288195,77,1
1454828746288275,77,1
1454828746289710,77,1
1454828746289798,77,1
1454828746289875,77,1
1454828746289949,77,1
1454828746290023,77,1
1454828746290096,77,1
1454828746290169,77,1
1454828746290241,77,1
1454828746290314,77,1
1454828746290387,77,1
1454828746290459,77,1
1454828746460488,77,1
1454828746460637,77,1
1454828746460739,77,1
1454828746460839,77,1
1454828746460937,77,1
1454828746461036,77,1
1454828746461134,77,1
1454828746461232,77,1
1454828746461329,77,1
1454828746461428,77,1
1454828746461525,77,1
1454828746463443,77,1
1454828746463556,77,1
1454828746463649,77,1
1454828746463739,77,1
1454828746463827,77,1
1454828746463917,77,1
1454828746464005,77,1
1454828746464093,77,1
1454828746464181,77,1
1454828746464270,77,1
1454828746464359,77,1
1454828746465907,77,1
1454828746466010,77,1
1454828746466102,77,1
1454828746466191,77,1
1454828746466279,77,1
1454828746466377,77,1
1454828746466457,77,1
1454828746466537,77,1
1454828746466617,77,1
1454828746466698,77,1
1454828746466778,77,1
1454828746633139,77,1
1454828746633367,77,1
1454828746633534,77,1
1454828746633697,77,1
1454828746633859,77,1
1454828746634021,77,1
1454828746634181,77,1
1454828746634341,77,1
1454828746634500,77,1
1454828746634660,77,1
1454828746634820,77,1
1454828746638291,77,1
1454828746638553,77,1
1454828746638717,77,1
1454828746638950,77,1
1454828746639371,77,1
1454828746639508,77,1
1454828746639780,77,1
1454828746640064,77,1
1454828746640339,77,1
1454828746641012,77,1
1454828746641179,77,1
1454828746644702,77,1
1454828746644805,77,1
1454828746644887,77,1
1454828746644967,77,1
1454828746645046,77,1
1454828746645137,77,1
1454828746645212,77,1
1454828746645285,77,1
1454828746645358,77,1
1454828746645431,77,1
1454828746645513,77,1
1454828746646897,77,1
1454828746646981,77,1
1454828746647056,77,1
1454828746647129,77,1
1454828746647201,77,1
1454828746647274,77,1
1454828746647345,77,1
1454828746647417,77,1
1454828746647490,77,1
1454828746647562,77,1
1454828746647634,77,1
1454828746821406,77,1
1454828746821624,77,1
1454828746821792,77,1
1454828746821956,77,1
1454828746822117,77,1
1454828746822279,77,1
1454828746822441,77,1
1454828746822601,77,1
1454828746822761,77,1
1454828746822922,77,1
1454828746823082,77,1
1454828746825597,77,1
1454828746825710,77,1
1454828746825811,77,1
1454828746825910,77,1
1454828746826008,77,1
1454828746826106,77,1
1454828746826203,77,1
1454828746826300,77,1
1454828746826397,77,1
1454828746826495,77,1
1454828746826592,77,1
1454828746828611,77,1
1454828746828729,77,1
1454828746828835,77,1
1454828746828925,77,1
1454828746829014,77,1
1454828746829106,77,1
1454828746829194,77,1
1454828746829283,77,1
1454828746829370,77,1
1454828746829459,77,1
1454828746829546,77,1
1454828746995992,77,1
1454828746996221,77,1
1454828746996389,77,1
1454828746996553,77,1
1454828746996715,77,1
1454828746996880,77,1
1454828746997041,77,1
1454828746997202,77,1
1454828746997363,77,1
1454828746997526,77,1
1454828746997688,77,1
1454828747000099,77,1
1454828747000218,77,1
1454828747000322,77,1
1454828747000423,77,1
1454828747000521,77,1
1454828747000620,77,1
1454828747000717,77,1
1454828747000862,77,1
1454828747001026,77,1
1454828747001131,77,1
1454828747001244,77,1
1454828747003832,77,1
1454828747003953,77,1
1454828747004045,77,1
1454828747004135,77,1
1454828747004223,77,1
1454828747004313,77,1
1454828747004401,77,1
1454828747004490,77,1
1454828747004578,77,1
1454828747004667,77,1
1454828747004755,77,1
1454828747006894,77,1
1454828747007003,77,1
1454828747007087,77,1
1454828747007169,77,1
1454828747007250,77,1
1454828747007346,77,1
1454828747007462,77,1
1454828747007543,77,1
1454828747007624,77,1
1454828747007705,77,1
1454828747007784,77,1
1454828747175298,77,1
1454828747175512,77,1
1454828747175682,77,1
1454828747175844,77,1
1454828747176006,77,1
1454828747176185,77,1
1454828747176345,77,1
1454828747176506,77,1
1454828747176665,77,1
1454828747176827,77,1
1454828747177021,77,1
1454828747182471,77,1
1454828747182596,77,1
1454828747182701,77,1
1454828747182801,77,1
1454828747182908,77,1
1454828747182997,77,1
1454828747183086,77,1
1454828747183175,77,1
1454828747183262,77,1
1454828747183351,77,1
1454828747183439,77,1
1454828747184906,77,1
1454828747185009,77,1
1454828747185100,77,1
1454828747185190,77,1
1454828747185279,77,1
1454828747185368,77,1
1454828747185457,77,1
1454828747185811,77,1
1454828747186085,77,1
1454828747186186,77,1
1454828747186273,77,1
1454828747353767,77,1
1454828747354400,75,1
1454828747354568,75,1
1454828747354733,75,1
1454828747354896,75,1
1454828747355060,75,1
1454828747355221,75,1
1454828747355383,75,1
1454828747355649,75,1
1454828747355892,75,1
1454828747356094,75,1
1454828747365138,75,1
1454828747365278,75,1
1454828747365383,75,1
1454828747365486,75,1
1454828747365601,75,1
1454828747365709,75,1
1454828747365794,75,1
1454828747365875,75,1
1454828747365955,75,1
1454828747366036,75,1
1454828747366117,75,1
1454828747367906,75,1
1454828747367997,75,1
1454828747368076,75,1
1454828747368151,75,1
1454828747368226,75,1
1454828747368301,75,1
1454828747368375,75,1
1454828747368460,75,1
1454828747368531,75,1
1454828747368602,75,1
1454828747368674,75,1
1454828747370288,75,1
1454828747370381,75,1
1454828747370455,75,1
1454828747370526,75,1
1454828747370596,75,1
1454828747370667,75,1
1454828747370737,75,1
1454828747370807,75,1
1454828747370878,75,1
1454828747370947,75,1
1454828747371017,75,1
1454828747534618,75,1
1454828747534833,75,1
1454828747535021,75,1
1454828747535185,75,1
1454828747535347,75,1
1454828747535511,75,1
1454828747535671,75,1
1454828747535832,75,1
1454828747535993,75,1
1454828747536154,75,1
1454828747536316,75,1
1454828747538922,75,1
1454828747539037,75,1
1454828747539140,75,1
1454828747539239,75,1
1454828747539338,75,1
1454828747539436,75,1
1454828747539533,75,1
1454828747539631,75,1
1454828747539728,75,1
1454828747539826,75,1
1454828747539924,75,1
1454828747541675,75,1
1454828747541790,75,1
1454828747541902,75,1
1454828747541991,75,1
1454828747542080,75,1
1454828747542169,75,1
1454828747542257,75,1
1454828747542345,75,1
1454828747542434,75,1
1454828747542522,75,1
1454828747542610,75,1
1454828747710048,75,1
1454828747710275,75,1
1454828747710459,75,1
1454828747710623,75,1
1454828747710786,75,1
1454828747710954,75,1
1454828747711073,75,1
1454828747711171,75,1
1454828747711269,75,1
1454828747711367,75,1
1454828747711465,75,1
1454828747713470,75,1
1454828747713590,75,1
1454828747713694,75,1
1454828747713794,75,1
1454828747713894,75,1
1454828747713993,75,1
1454828747714092,75,1
1454828747714190,75,1
1454828747714289,75,1
1454828747714388,75,1
1454828747714519,75,1
1454828747716537,75,1
1454828747716653,75,1
1454828747716746,75,1
1454828747716835,75,1
1454828747716923,75,1
1454828747717012,75,1
1454828747717099,75,1
1454828747717189,75,1
1454828747717276,75,1
1454828747717364,75,1
1454828747717451,75,1
1454828747718988,75,1
1454828747719083,75,1
1454828747719166,75,1
1454828747719246,75,1
1454828747719327,75,1
1454828747719406,75,1
1454828747719486,75,1
1454828747719566,75,1
1454828747719645,75,1
1454828747719725,75,1
1454828747719804,75,1
1454828747889761,75,1
1454828747889899,75,1
1454828747890002,75,1
1454828747890101,75,1
1454828747890200,75,1
1454828747890301,75,1
1454828747890400,75,1
1454828747890497,75,1
1454828747890595,75,1
1454828747890693,75,1
1454828747890791,75,1
1454828747892620,75,1
1454828747892738,75,1
1454828747892852,75,1
1454828747892943,75,1
1454828747893032,75,1
1454828747893122,75,1
1454828747893210,75,1
1454828747893299,75,1
1454828747893388,75,1
1454828747893476,75,1
1454828747893565,75,1
1454828747895185,75,1
1454828747895291,75,1
1454828747895384,75,1
1454828747895472,75,1
1454828747895560,75,1
1454828747895648,75,1
1454828747895735,75,1
1454828747895822,75,1
1454828747895919,75,1
1454828747895999,75,1
1454828747896079,75,1
1454828748062242,75,1
1454828748062468,75,1
1454828748062638,75,1
1454828748062802,75,1
1454828748062965,75,1
1454828748063129,75,1
1454828748063292,75,1
1454828748063452,75,1
1454828748063613,75,1
1454828748063775,75,1
1454828748063936,75,1
1454828748066699,75,1
1454828748066818,75,1
1454828748066923,75,1
1454828748067024,75,1
1454828748067124,75,1
1454828748067224,75,1
1454828748067335,75,1
1454828748067465,75,1
1454828748067616,75,1
1454828748067722,75,1
1454828748067827,75,1
1454828748070219,75,1
1454828748070340,75,1
1454828748070433,75,1
1454828748070524,75,1
1454828748070613,75,1
1454828748070702,75,1
1454828748070791,75,1
1454828748070879,75,1
1454828748070967,75,1
1454828748071056,75,1
1454828748071144,75,1
1454828748072747,75,1
1454828748072854,75,1
1454828748072948,75,1
1454828748073038,75,1
1454828748073128,75,1
